date,XLU
2001-08-10,6.506825923919678
2001-08-13,6.434903144836426
2001-08-14,6.434903144836426
2001-08-15,6.354517936706543
2001-08-16,6.4243245124816895
2001-08-17,6.346055030822754
2001-08-20,6.396826267242432
2001-08-21,6.39893913269043
2001-08-22,6.388364315032959
2001-08-23,6.373554229736328
2001-08-24,6.417978763580322
2001-08-27,6.434903144836426
2001-08-28,6.4052863121032715
2001-08-29,6.367210388183594
2001-08-30,6.2931718826293945
2001-08-31,6.297405242919922
2001-09-04,6.362981796264648
2001-09-05,6.324902057647705
2001-09-06,6.276249885559082
2001-09-07,6.267789840698242
2001-09-10,6.371441841125488
2001-09-17,6.314326286315918
2001-09-18,6.358748435974121
2001-09-19,6.310093879699707
2001-09-20,6.390477180480957
2001-09-21,6.209501266479492
2001-09-24,6.2308173179626465
2001-09-25,6.324612617492676
2001-09-26,6.1732611656188965
2001-09-27,6.096526145935059
2001-09-28,6.237212657928467
2001-10-01,6.290508270263672
2001-10-02,6.358717441558838
2001-10-03,6.426931381225586
2001-10-04,6.362981796264648
2001-10-05,6.375771522521973
2001-10-08,6.4354567527771
2001-10-09,6.403483867645264
2001-10-10,6.41627311706543
2001-10-11,6.322481632232666
2001-10-12,6.279846668243408
2001-10-15,6.269185543060303
2001-10-16,6.316086769104004
2001-10-17,6.309689998626709
2001-10-18,6.188185691833496
2001-10-19,6.294768810272217
2001-10-22,6.1753950119018555
2001-10-23,6.017654895782471
2001-10-24,5.964363098144531
2001-10-25,6.004860877990723
2001-10-26,6.024048328399658
2001-10-29,6.013389587402344
2001-10-30,5.923859119415283
2001-10-31,5.908939361572266
2001-11-01,5.957966327667236
2001-11-02,5.981414794921875
2001-11-05,6.03896951675415
2001-11-06,6.064548015594482
2001-11-07,5.985677242279053
2001-11-08,6.066679954528809
2001-11-09,6.105050563812256
2001-11-12,6.083733081817627
2001-11-13,6.079471111297607
2001-11-14,6.015521049499512
2001-11-15,6.004860877990723
2001-11-16,6.068812847137451
2001-11-19,6.053892612457275
2001-11-20,6.066679954528809
2001-11-21,6.02191686630249
2001-11-23,6.015521049499512
2001-11-26,6.02191686630249
2001-11-27,5.940912246704102
2001-11-28,5.8620429039001465
2001-11-29,5.859907150268555
2001-11-30,5.834332466125488
2001-12-03,5.844987392425537
2001-12-04,5.911069869995117
2001-12-05,5.953705787658691
2001-12-06,5.898278713226318
2001-12-07,5.904675006866455
2001-12-10,5.86417293548584
2001-12-11,5.770381450653076
2001-12-12,5.834332466125488
2001-12-13,5.827937602996826
2001-12-14,5.78743314743042
2001-12-17,5.81301212310791
2001-12-18,5.866304397583008
2001-12-19,5.992073059082031
2001-12-20,5.962230682373047
2001-12-21,5.9203386306762695
2001-12-24,5.967601776123047
2001-12-26,5.961154460906982
2001-12-27,6.0406389236450195
2001-12-28,6.019159317016602
2001-12-31,6.02130651473999
2002-01-02,6.107232570648193
2002-01-03,6.139456272125244
2002-01-04,6.111525535583496
2002-01-07,6.117969036102295
2002-01-08,6.042786121368408
2002-01-09,5.989083766937256
2002-01-10,6.036340236663818
2002-01-11,5.978341102600098
2002-01-14,6.0341925621032715
2002-01-15,6.036340236663818
2002-01-16,6.010563373565674
2002-01-17,5.950413227081299
2002-01-18,5.9396748542785645
2002-01-22,5.810783386230469
2002-01-23,5.8967108726501465
2002-01-24,5.883822917938232
2002-01-25,5.8473005294799805
2002-01-28,5.8473005294799805
2002-01-29,5.772117614746094
2002-01-30,5.765674591064453
2002-01-31,5.804337978363037
2002-02-01,5.817230701446533
2002-02-04,5.757079601287842
2002-02-05,5.679743766784668
2002-02-06,5.5658955574035645
2002-02-07,5.645376205444336
2002-02-08,5.675450801849365
2002-02-11,5.714118480682373
2002-02-12,5.714118480682373
2002-02-13,5.748487949371338
2002-02-14,5.761379718780518
2002-02-15,5.750638961791992
2002-02-19,5.651820182800293
2002-02-20,5.722708225250244
2002-02-21,5.608856678009033
2002-02-22,5.686190128326416
2002-02-25,5.750638961791992
2002-02-26,5.744192600250244
2002-02-27,5.782857894897461
2002-02-28,5.793599605560303
2002-03-01,5.9181904792785645
2002-03-04,5.989083766937256
2002-03-05,5.993380546569824
2002-03-06,6.111525535583496
2002-03-07,6.075009346008301
2002-03-08,6.0578227043151855
2002-03-11,6.077154636383057
2002-03-12,6.014862537384033
2002-03-13,6.014862537384033
2002-03-14,5.993380546569824
2002-03-15,6.044054985046387
2002-03-18,6.072203636169434
2002-03-19,6.10035514831543
2002-03-20,6.06354284286499
2002-03-21,6.128509044647217
2002-03-22,6.057044982910156
2002-03-25,6.065709590911865
2002-03-26,6.033224105834961
2002-03-27,6.048381805419922
2002-03-28,6.102519989013672
2002-04-01,6.039719104766846
2002-04-02,6.07436990737915
2002-04-03,6.07436990737915
2002-04-04,6.083034038543701
2002-04-05,6.050546169281006
2002-04-08,6.007238864898682
2002-04-09,5.879472732543945
2002-04-10,6.002903938293457
2002-04-11,5.823165416717529
2002-04-12,5.862147331237793
2002-04-15,5.77119255065918
2002-04-16,5.911952972412109
2002-04-17,5.942271709442139
2002-04-18,5.927112579345703
2002-04-19,5.875138759613037
2002-04-22,5.786351680755615
2002-04-23,5.814507007598877
2002-04-24,5.829662799835205
2002-04-25,5.790683746337891
2002-04-26,5.697563171386719
2002-04-29,5.613105773925781
2002-04-30,5.732213497161865
2002-05-01,5.786351680755615
2002-05-02,5.749540328979492
2002-05-03,5.71705436706543
2002-05-06,5.686737537384033
2002-05-07,5.630434036254883
2002-05-08,5.710558891296387
2002-05-09,5.662916660308838
2002-05-10,5.532981872558594
2002-05-13,5.60011625289917
2002-05-14,5.684568405151367
2002-05-15,5.6542534828186035
2002-05-16,5.67590856552124
2002-05-17,5.62177038192749
2002-05-20,5.652088165283203
2002-05-21,5.693233013153076
2002-05-22,5.7950119972229
2002-05-23,5.898960113525391
2002-05-24,5.838324546813965
2002-05-28,5.879472732543945
2002-05-29,5.782022953033447
2002-05-30,5.727883815765381
2002-05-31,5.684568405151367
2002-06-03,5.55463981628418
2002-06-04,5.574126720428467
2002-06-05,5.552470684051514
2002-06-06,5.39005708694458
2002-06-07,5.452856540679932
2002-06-10,5.472348213195801
2002-06-11,5.381396770477295
2002-06-12,5.4918365478515625
2002-06-13,5.485339641571045
2002-06-14,5.416042327880859
2002-06-17,5.537313938140869
2002-06-18,5.578460216522217
2002-06-19,5.424707889556885
2002-06-20,5.359740734100342
2002-06-21,5.378761291503906
2002-06-24,5.289116859436035
2002-06-25,5.2541327476501465
2002-06-26,5.199466705322266
2002-06-27,5.195095062255859
2002-06-28,5.302236080169678
2002-07-01,5.192908763885498
2002-07-02,5.083586692810059
2002-07-03,5.052973747253418
2002-07-05,5.112010955810547
2002-07-08,5.04641580581665
2002-07-09,4.913042068481445
2002-07-10,4.635355472564697
2002-07-11,4.797156810760498
2002-07-12,4.617861747741699
2002-07-15,4.690016746520996
2002-07-16,4.552268981933594
2002-07-17,4.466994285583496
2002-07-18,4.362044334411621
2002-07-19,4.117156028747559
2002-07-22,4.016578674316406
2002-07-23,3.703911066055298
2002-07-24,4.034070014953613
2002-07-25,4.154327392578125
2002-07-26,4.099666595458984
2002-07-29,4.165257930755615
2002-07-30,4.5041632652282715
2002-07-31,4.521657943725586
2002-08-01,4.456061363220215
2002-08-02,4.368603229522705
2002-08-05,4.2920756340026855
2002-08-06,4.469182014465332
2002-08-07,4.501978397369385
2002-08-08,4.585064888000488
2002-08-09,4.595999717712402
2002-08-12,4.674708843231201
2002-08-13,4.545709133148193
2002-08-14,4.683457851409912
2002-08-15,4.692204475402832
2002-08-16,4.617861747741699
2002-08-19,4.690016746520996
2002-08-20,4.676899433135986
2002-08-21,4.8212056159973145
2002-08-22,4.9195990562438965
2002-08-23,4.8430705070495605
2002-08-26,4.9195990562438965
2002-08-27,4.871498107910156
2002-08-28,4.840885162353516
2002-08-29,4.773105621337891
2002-08-30,4.700948238372803
2002-09-03,4.571946620941162
2002-09-04,4.543521404266357
2002-09-05,4.530403137207031
2002-09-06,4.530403137207031
2002-09-09,4.521657943725586
2002-09-10,4.418891906738281
2002-09-11,4.4232659339904785
2002-09-12,4.309566497802734
2002-09-13,4.372976779937744
2002-09-16,4.32268762588501
2002-09-17,4.165257930755615
2002-09-18,4.303009510040283
2002-09-19,4.21336555480957
2002-09-20,4.11421537399292
2002-09-23,4.005768775939941
2002-09-24,3.8751957416534424
2002-09-25,3.990278720855713
2002-09-26,4.147410869598389
2002-09-27,4.076590061187744
2002-09-30,4.131918430328369
2002-10-01,4.198311805725098
2002-10-02,4.072164535522461
2002-10-03,4.0500335693359375
2002-10-04,3.8641297817230225
2002-10-07,3.828721284866333
2002-10-08,3.684866189956665
2002-10-09,3.370603084564209
2002-10-10,3.5985541343688965
2002-10-11,3.6472434997558594
2002-10-14,3.6406028270721436
2002-10-15,3.6516692638397217
2002-10-16,3.5255227088928223
2002-10-17,3.5852739810943604
2002-10-18,3.6162586212158203
2002-10-21,3.828721284866333
2002-10-22,3.780032157897949
2002-10-23,3.8486368656158447
2002-10-24,3.850848913192749
2002-10-25,3.9061801433563232
2002-10-28,3.9836409091949463
2002-10-29,3.9570822715759277
2002-10-30,4.045607566833496
2002-10-31,4.036755084991455
2002-11-01,4.0566725730896
2002-11-04,4.202739238739014
2002-11-05,4.202739238739014
2002-11-06,4.291264533996582
2002-11-07,4.092082500457764
2002-11-08,3.9659318923950195
2002-11-11,3.9216725826263428
2002-11-12,3.8486368656158447
2002-11-13,3.87298321723938
2002-11-14,3.959294557571411
2002-11-15,4.016836643218994
2002-11-18,4.005768775939941
2002-11-19,4.027901649475098
2002-11-20,4.025689601898193
2002-11-21,4.094296932220459
2002-11-22,4.209380149841309
2002-11-25,4.218231201171875
2002-11-26,4.111999988555908
2002-11-27,4.13634729385376
2002-11-29,4.154052734375
2002-12-02,4.092082500457764
2002-12-03,4.13634729385376
2002-12-04,4.043392658233643
2002-12-05,4.030113697052002
2002-12-06,4.025689601898193
2002-12-09,4.081017971038818
2002-12-10,4.111999988555908
2002-12-11,4.149625778198242
2002-12-12,4.162902355194092
2002-12-13,4.204952716827393
2002-12-16,4.271347522735596
2002-12-17,4.2757744789123535
2002-12-18,4.262494087219238
2002-12-19,4.266919136047363
2002-12-20,4.311038017272949
2002-12-23,4.293121814727783
2002-12-24,4.275207042694092
2002-12-26,4.3020806312561035
2002-12-27,4.286405086517334
2002-12-30,4.297601699829102
2002-12-31,4.288643836975098
2003-01-02,4.38942289352417
2003-01-03,4.434210777282715
2003-01-06,4.633527755737305
2003-01-07,4.532749176025391
2003-01-08,4.564099311828613
2003-01-09,4.5417070388793945
2003-01-10,4.5417070388793945
2003-01-13,4.445410251617432
2003-01-14,4.454366683959961
2003-01-15,4.440932273864746
2003-01-16,4.434210777282715
2003-01-17,4.414054870605469
2003-01-21,4.322237014770508
2003-01-22,4.284163951873779
2003-01-23,4.362545490264893
2003-01-24,4.25057315826416
2003-01-27,4.087087154388428
2003-01-28,4.210258960723877
2003-01-29,4.20802116394043
2003-01-30,4.1408371925354
2003-01-31,4.187866687774658
2003-02-03,4.2013044357299805
2003-02-04,4.181146621704102
2003-02-05,4.1184401512146
2003-02-06,4.080369472503662
2003-02-07,4.008706092834473
2003-02-10,4.022143363952637
2003-02-11,3.9549572467803955
2003-02-12,3.8183460235595703
2003-02-13,3.8720970153808594
2003-02-14,3.937041997909546
2003-02-18,3.9795918464660645
2003-02-19,3.9818341732025146
2003-02-20,3.9795918464660645
2003-02-21,4.031100273132324
2003-02-24,4.004226207733154
2003-02-25,4.031100273132324
2003-02-26,3.9616775512695312
2003-02-27,3.9683969020843506
2003-02-28,3.9639155864715576
2003-03-03,3.9907894134521484
2003-03-04,3.9661545753479004
2003-03-05,4.006466865539551
2003-03-06,4.006466865539551
2003-03-07,4.01990270614624
2003-03-10,3.9258432388305664
2003-03-11,3.919127941131592
2003-03-12,3.9258432388305664
2003-03-13,3.9952712059020996
2003-03-14,4.010945796966553
2003-03-17,4.100524425506592
2003-03-18,4.147554874420166
2003-03-19,4.125158309936523
2003-03-20,4.172189712524414
2003-03-21,4.241675853729248
2003-03-24,4.13755989074707
2003-03-25,4.194143295288086
2003-03-26,4.157929420471191
2003-03-27,4.1782989501953125
2003-03-28,4.185092449188232
2003-03-31,4.164719104766846
2003-04-01,4.194143295288086
2003-04-02,4.196408748626709
2003-04-03,4.180564880371094
2003-04-04,4.23262357711792
2003-04-07,4.23262357711792
2003-04-08,4.205461025238037
2003-04-09,4.196408748626709
2003-04-10,4.23262357711792
2003-04-11,4.219042778015137
2003-04-14,4.273365497589111
2003-04-15,4.327685832977295
2003-04-16,4.323161602020264
2003-04-17,4.332215309143066
2003-04-21,4.3729567527771
2003-04-22,4.434071063995361
2003-04-23,4.434071063995361
2003-04-24,4.474812030792236
2003-04-25,4.463493824005127
2003-04-28,4.524605751037598
2003-04-29,4.531396389007568
2003-04-30,4.524605751037598
2003-05-01,4.463493824005127
2003-05-02,4.499708652496338
2003-05-05,4.517816543579102
2003-05-06,4.5110249519348145
2003-05-07,4.50423526763916
2003-05-08,4.497442722320557
2003-05-09,4.5268707275390625
2003-05-12,4.56082010269165
2003-05-13,4.569876194000244
2003-05-14,4.590245723724365
2003-05-15,4.660411357879639
2003-05-16,4.757741928100586
2003-05-19,4.683048248291016
2003-05-20,4.703415870666504
2003-05-21,4.692099094390869
2003-05-22,4.7758469581604
2003-05-23,4.95692253112793
2003-05-27,5.029353141784668
2003-05-28,5.006717205047607
2003-05-29,4.9320244789123535
2003-05-30,4.981818199157715
2003-06-02,5.024826526641846
2003-06-03,5.045195579528809
2003-06-04,5.115360736846924
2003-06-05,5.056514263153076
2003-06-06,5.002190113067627
2003-06-09,4.9976654052734375
2003-06-10,5.020297050476074
2003-06-11,5.05877685546875
2003-06-12,5.119892120361328
2003-06-13,5.051987648010254
2003-06-16,5.149313449859619
2003-06-17,5.124414920806885
2003-06-18,5.149313449859619
2003-06-19,5.165160179138184
2003-06-20,5.140734672546387
2003-06-23,5.085947036743164
2003-06-24,5.053987979888916
2003-06-25,5.044857025146484
2003-06-26,5.0927958488464355
2003-06-27,5.02659797668457
2003-06-30,5.049424648284912
2003-07-01,5.015181541442871
2003-07-02,5.051706314086914
2003-07-03,5.022031784057617
2003-07-07,5.031161785125732
2003-07-08,4.9923553466796875
2003-07-09,4.955830097198486
2003-07-10,4.866800308227539
2003-07-11,4.896480083465576
2003-07-14,4.8896355628967285
2003-07-15,4.79375696182251
2003-07-16,4.713861465454102
2003-07-17,4.70244836807251
2003-07-18,4.7754974365234375
2003-07-21,4.707012176513672
2003-07-22,4.786909580230713
2003-07-23,4.757233142852783
2003-07-24,4.754951000213623
2003-07-25,4.79375696182251
2003-07-28,4.759514808654785
2003-07-29,4.738972187042236
2003-07-30,4.70473051071167
2003-07-31,4.711578369140625
2003-08-01,4.691034317016602
2003-08-04,4.691034317016602
2003-08-05,4.617982864379883
2003-08-06,4.64538049697876
2003-08-07,4.68874979019165
2003-08-08,4.711578369140625
2003-08-11,4.711578369140625
2003-08-12,4.7754974365234375
2003-08-13,4.729838848114014
2003-08-14,4.748100280761719
2003-08-15,4.738972187042236
2003-08-18,4.727556228637695
2003-08-19,4.732120990753174
2003-08-20,4.777778148651123
2003-08-21,4.796040058135986
2003-08-22,4.729838848114014
2003-08-25,4.752667427062988
2003-08-26,4.766362190246582
2003-08-27,4.782342910766602
2003-08-28,4.79375696182251
2003-08-29,4.805171489715576
2003-09-02,4.894197463989258
2003-09-03,4.910175800323486
2003-09-04,4.912458419799805
2003-09-05,4.903327941894531
2003-09-08,4.9398512840271
