date,XLK
2001-04-19,11.292189598083496
2001-04-20,11.161964416503906
2001-04-23,10.544340133666992
2001-04-24,10.380630493164062
2001-04-25,10.562942504882812
2001-04-26,10.414115905761719
2001-04-27,10.555500984191895
2001-04-30,10.719210624694824
2001-05-01,10.975935935974121
2001-05-02,11.195453643798828
2001-05-03,10.838269233703613
2001-05-04,10.994539260864258
2001-05-07,10.983378410339355
2001-05-08,11.031744003295898
2001-05-09,10.879194259643555
2001-05-10,10.719210624694824
2001-05-11,10.603866577148438
2001-05-14,10.455044746398926
2001-05-15,10.436437606811523
2001-05-16,10.860597610473633
2001-05-17,10.923846244812012
2001-05-18,10.972214698791504
2001-05-21,11.459617614746094
2001-05-22,11.437296867370605
2001-05-23,11.158244132995605
2001-05-24,11.243819236755371
2001-05-25,11.031744003295898
2001-05-29,10.618751525878906
2001-05-30,10.187154769897461
2001-05-31,10.28017520904541
2001-06-01,10.455044746398926
2001-06-04,10.432719230651855
2001-06-05,10.845709800720215
2001-06-06,10.741537094116211
2001-06-07,11.046625137329102
2001-06-08,10.801067352294922
2001-06-11,10.622471809387207
2001-06-12,10.540617942810059
2001-06-13,10.302494049072266
2001-06-14,9.934150695800781
2001-06-15,9.841134071350098
2001-06-18,9.595571517944336
2001-06-19,9.63277530670166
2001-06-20,9.733238220214844
2001-06-21,9.915546417236328
2001-06-22,9.822529792785645
2001-06-25,9.96391773223877
2001-06-26,10.019725799560547
2001-06-27,10.042048454284668
2001-06-28,10.239245414733887
2001-06-29,10.48108959197998
2001-07-02,10.47364616394043
2001-07-03,10.436437606811523
2001-07-05,10.101583480834961
2001-07-06,9.63650131225586
2001-07-09,9.759278297424316
2001-07-10,9.461628913879395
2001-07-11,9.50999641418457
2001-07-12,10.142505645751953
2001-07-13,10.172272682189941
2001-07-16,9.926711082458496
2001-07-17,10.045769691467285
2001-07-18,9.662545204162598
2001-07-19,9.841134071350098
2001-07-20,9.785326957702637
2001-07-23,9.54720401763916
2001-07-24,9.420702934265137
2001-07-25,9.62161636352539
2001-07-26,9.80392837524414
2001-07-27,9.789044380187988
2001-07-30,9.759278297424316
2001-07-31,9.755560874938965
2001-08-01,10.016009330749512
2001-08-02,10.153671264648438
2001-08-03,10.008564949035645
2001-08-06,9.885785102844238
2001-08-07,9.829971313476562
2001-08-08,9.513720512390137
2001-08-09,9.517436981201172
2001-08-10,9.502555847167969
2001-08-13,9.53976058959961
2001-08-14,9.41697883605957
2001-08-15,9.204900741577148
2001-08-16,9.25326919555664
2001-08-17,8.977944374084473
2001-08-20,9.037473678588867
2001-08-21,8.773303985595703
2001-08-22,8.862601280212402
2001-08-23,8.8551607131958
2001-08-24,9.286755561828613
2001-08-27,9.264433860778809
2001-08-28,9.007706642150879
2001-08-29,8.836557388305664
2001-08-30,8.494258880615234
2001-08-31,8.564948081970215
2001-09-04,8.378912925720215
2001-09-05,8.308226585388184
2001-09-06,7.913835525512695
2001-09-07,7.820819854736328
2001-09-10,7.9882493019104
2001-09-17,7.478521347045898
2001-09-18,7.411548137664795
2001-09-19,7.344572067260742
2001-09-20,7.024603843688965
2001-09-21,6.82368278503418
2001-09-24,7.206913471221924
2001-09-25,7.273883819580078
2001-09-26,7.028323173522949
2001-09-27,6.972507953643799
2001-09-28,7.162261009216309
2001-10-01,7.069246768951416
2001-10-02,7.061804294586182
2001-10-03,7.534327507019043
2001-10-04,7.69431734085083
2001-10-05,7.690596580505371
2001-10-08,7.742684841156006
2001-10-09,7.564091682434082
2001-10-10,7.798498630523682
2001-10-11,8.174278259277344
2001-10-12,8.155677795410156
2001-10-15,8.099869728088379
2001-10-16,8.185441970825195
2001-10-17,7.813374996185303
2001-10-18,7.794774532318115
2001-10-19,7.898952960968018
2001-10-22,8.084985733032227
2001-10-23,8.092427253723145
2001-10-24,8.19288158416748
2001-10-25,8.39007568359375
2001-10-26,8.401243209838867
2001-10-29,7.999411106109619
2001-10-30,7.835700988769531
2001-10-31,7.943597793579102
2001-11-01,8.218928337097168
2001-11-02,8.230088233947754
2001-11-05,8.483095169067383
2001-11-06,8.780752182006836
2001-11-07,8.74354362487793
2001-11-08,8.788191795349121
2001-11-09,8.754706382751465
2001-11-12,8.821672439575195
2001-11-13,9.134210586547852
2001-11-14,9.18257999420166
2001-11-15,9.126774787902832
2001-11-16,9.097003936767578
2001-11-19,9.286755561828613
2001-11-20,9.026311874389648
2001-11-21,8.937012672424316
2001-11-23,9.07468318939209
2001-11-26,9.230947494506836
2001-11-27,9.201181411743164
2001-11-28,8.910970687866211
2001-11-29,9.149090766906738
2001-11-30,9.130489349365234
2001-12-03,9.000265121459961
2001-12-04,9.283038139343262
2001-12-05,9.729515075683594
2001-12-06,9.703474044799805
2001-12-07,9.52487850189209
2001-12-10,9.316523551940918
2001-12-11,9.383491516113281
2001-12-12,9.420702934265137
2001-12-13,9.085838317871094
2001-12-14,9.123053550720215
2001-12-17,9.2979154586792
2001-12-18,9.335125923156738
2001-12-19,9.201181411743164
2001-12-20,8.884928703308105
2001-12-21,9.003987312316895
2001-12-24,8.970502853393555
2001-12-26,9.041199684143066
2001-12-27,9.119329452514648
2001-12-28,9.137931823730469
2001-12-31,8.929574012756348
2002-01-02,9.152812004089355
2002-01-03,9.554643630981445
2002-01-04,9.61417293548584
2002-01-07,9.50999641418457
2002-01-08,9.58068561553955
2002-01-09,9.50627613067627
2002-01-10,9.428141593933105
2002-01-11,9.338849067687988
2002-01-14,9.193741798400879
2002-01-15,9.25326919555664
2002-01-16,9.026311874389648
2002-01-17,9.249551773071289
2002-01-18,8.94073486328125
2002-01-22,8.620759963989258
2002-01-23,8.750981330871582
2002-01-24,8.881205558776855
2002-01-25,8.847721099853516
2002-01-28,8.910970687866211
2002-01-29,8.59471607208252
2002-01-30,8.706336975097656
2002-01-31,8.832836151123047
2002-02-01,8.669130325317383
2002-02-04,8.423563003540039
2002-02-05,8.293338775634766
2002-02-06,8.244972229003906
2002-02-07,8.12218952178955
2002-02-08,8.278458595275879
2002-02-11,8.464496612548828
2002-02-12,8.326825141906738
2002-02-13,8.460770606994629
2002-02-14,8.371475219726562
2002-02-15,8.129632949829102
2002-02-19,7.84314489364624
2002-02-20,7.93988037109375
2002-02-21,7.571534633636475
2002-02-22,7.61990213394165
2002-02-25,7.876628875732422
2002-02-26,7.828263282775879
2002-02-27,7.772446155548096
2002-02-28,7.683151721954346
2002-03-01,8.070101737976074
2002-03-04,8.364031791687012
2002-03-05,8.39007568359375
2002-03-06,8.471933364868164
2002-03-07,8.44216537475586
2002-03-08,8.665410041809082
2002-03-11,8.691452980041504
2002-03-12,8.50541877746582
2002-03-13,8.282179832458496
2002-03-14,8.185441970825195
2002-03-15,8.244972229003906
2002-03-18,8.271020889282227
2002-03-19,8.304500579833984
2002-03-20,8.051496505737305
2002-03-21,8.2114896774292
2002-03-22,8.092427253723145
2002-03-25,7.910115718841553
2002-03-26,7.969647407531738
2002-03-27,7.9659223556518555
2002-03-28,8.062661170959473
2002-04-01,8.15195369720459
2002-04-02,7.913835525512695
2002-04-03,7.791056156158447
2002-04-04,7.824537754058838
2002-04-05,7.701757907867432
2002-04-08,7.664550304412842
2002-04-09,7.47107458114624
2002-04-10,7.49340295791626
2002-04-11,7.244118690490723
2002-04-12,7.36689567565918
2002-04-15,7.38550329208374
2002-04-16,7.72036075592041
2002-04-17,7.750125408172607
2002-04-18,7.668270587921143
2002-04-19,7.645946979522705
2002-04-22,7.456193447113037
2002-04-23,7.303646087646484
2002-04-24,7.192032337188721
2002-04-25,7.240396022796631
2002-04-26,6.994833469390869
2002-04-29,6.950185775756836
2002-04-30,7.087852478027344
2002-05-01,7.028323173522949
2002-05-02,6.849727630615234
2002-05-03,6.686018466949463
2002-05-06,6.4962663650512695
2002-05-07,6.4962663650512695
2002-05-08,7.16970157623291
2002-05-09,6.935302734375
2002-05-10,6.697179317474365
2002-05-13,6.9613471031188965
2002-05-14,7.29620361328125
2002-05-15,7.273883819580078
2002-05-16,7.381779670715332
2002-05-17,7.418989181518555
2002-05-20,7.22551155090332
2002-05-21,7.046922206878662
2002-05-22,7.132498264312744
2002-05-23,7.18830680847168
2002-05-24,7.03203821182251
2002-05-28,6.968787670135498
2002-05-29,6.838566780090332
2002-05-30,6.87205171585083
2002-05-31,6.79391622543335
2002-06-03,6.593002796173096
2002-06-04,6.686018466949463
2002-06-05,6.767873287200928
2002-06-06,6.6041646003723145
2002-06-07,6.459060192108154
2002-06-10,6.399529933929443
2002-06-11,6.258141994476318
2002-06-12,6.384644985198975
2002-06-13,6.276747703552246
2002-06-14,6.265584945678711
2002-06-17,6.477663040161133
2002-06-18,6.4069695472717285
2002-06-19,6.153965950012207
2002-06-20,6.012579441070557
2002-06-21,5.8414306640625
2002-06-24,5.941887855529785
2002-06-25,5.7372517585754395
2002-06-26,5.740971565246582
2002-06-27,5.893519878387451
2002-06-28,5.886076927185059
2002-07-01,5.636794567108154
2002-07-02,5.469364166259766
2002-07-03,5.670278072357178
2002-07-05,5.975369930267334
2002-07-08,5.796782970428467
2002-07-09,5.711206912994385
2002-07-10,5.558661460876465
2002-07-11,5.763297080993652
2002-07-12,5.7372517585754395
2002-07-15,5.848872184753418
2002-07-16,5.781898498535156
2002-07-17,5.822827339172363
2002-07-18,5.700042724609375
2002-07-19,5.521454334259033
2002-07-22,5.231242656707764
2002-07-23,4.97079610824585
2002-07-24,5.227522373199463
2002-07-25,4.914985656738281
2002-07-26,4.981958866119385
2002-07-29,5.275891304016113
2002-07-30,5.357746124267578
2002-07-31,5.32797908782959
2002-08-01,5.0935773849487305
2002-08-02,4.985678672790527
2002-08-05,4.769880294799805
2002-08-06,4.97079610824585
2002-08-07,5.0600905418396
2002-08-08,5.246126651763916
2002-08-09,5.227522373199463
2002-08-12,5.179154396057129
2002-08-13,5.0600905418396
2002-08-14,5.376348495483398
2002-08-15,5.450760841369629
2002-08-16,5.580982208251953
2002-08-19,5.785621166229248
2002-08-20,5.6219096183776855
2002-08-21,5.796782970428467
2002-08-22,5.863752841949463
2002-08-23,5.651675701141357
2002-08-26,5.688882350921631
2002-08-27,5.499130725860596
2002-08-28,5.34658145904541
2002-08-29,5.420997619628906
2002-08-30,5.283332347869873
2002-09-03,5.022884845733643
2002-09-04,5.179154396057129
2002-09-05,5.004282474517822
2002-09-06,5.171712398529053
2002-09-09,5.227522373199463
2002-09-10,5.316816806793213
2002-09-11,5.34658145904541
2002-09-12,5.149389266967773
2002-09-13,5.171712398529053
2002-09-16,5.086136341094971
2002-09-17,5.022884845733643
2002-09-18,4.97079610824585
2002-09-19,4.74755859375
2002-09-20,4.77360200881958
2002-09-23,4.6247758865356445
2002-09-24,4.550363063812256
2002-09-25,4.7252326011657715
2002-09-26,4.669424533843994
2002-09-27,4.554084777832031
2002-09-30,4.401535987854004
2002-10-01,4.639657020568848
2002-10-02,4.535479545593262
2002-10-03,4.524316787719727
2002-10-04,4.4275803565979
2002-10-07,4.349447727203369
2002-10-08,4.349447727203369
2002-10-09,4.308520793914795
2002-10-10,4.535479545593262
2002-10-11,4.821969509124756
2002-10-14,4.82941198348999
2002-10-15,5.134505748748779
2002-10-16,4.855454921722412
2002-10-17,5.0600905418396
2002-10-18,5.127066135406494
2002-10-21,5.231242656707764
2002-10-22,5.208919048309326
2002-10-23,5.350304126739502
2002-10-24,5.264727592468262
2002-10-25,5.40611457824707
2002-10-28,5.394950866699219
2002-10-29,5.305653095245361
2002-10-30,5.4879679679870605
2002-10-31,5.491689205169678
2002-11-01,5.655396938323975
2002-11-04,5.874915599822998
2002-11-05,5.837710380554199
2002-11-06,5.930727481842041
2002-11-07,5.696322917938232
2002-11-08,5.655396938323975
2002-11-11,5.458202838897705
2002-11-12,5.610749244689941
2002-11-13,5.636794567108154
2002-11-14,5.863752841949463
2002-11-15,5.874915599822998
2002-11-18,5.807942867279053
2002-11-19,5.714926242828369
2002-11-20,5.95305061340332
2002-11-21,6.261862277984619
2002-11-22,6.239540100097656
2002-11-25,6.332556247711182
2002-11-26,6.150243759155273
2002-11-27,6.399529933929443
2002-11-29,6.3623223304748535
2002-12-02,6.380924224853516
2002-12-03,6.157684326171875
2002-12-04,6.064671039581299
2002-12-05,5.930727481842041
2002-12-06,5.986536026000977
2002-12-09,5.703766345977783
2002-12-10,5.796782970428467
2002-12-11,5.8414306640625
2002-12-12,5.815385818481445
2002-12-13,5.68516206741333
2002-12-16,5.87863826751709
2002-12-17,5.848872184753418
2002-12-18,5.688882350921631
2002-12-19,5.666559219360352
2002-12-20,5.726623058319092
2002-12-23,5.797504901885986
2002-12-24,5.737815856933594
2002-12-26,5.707970142364502
2002-12-27,5.607239246368408
2002-12-30,5.551280498504639
2002-12-31,5.5214362144470215
2003-01-02,5.819889545440674
2003-01-03,5.842276573181152
2003-01-06,6.099694728851318
2003-01-07,6.163116455078125
2003-01-08,5.961656093597412
2003-01-09,6.13700008392334
2003-01-10,6.1705780029296875
2003-01-13,6.13700008392334
2003-01-14,6.222806930541992
2003-01-15,6.099694728851318
2003-01-16,5.969118118286133
2003-01-17,5.678123950958252
2003-01-21,5.640817642211914
2003-01-22,5.603510856628418
2003-01-23,5.700507164001465
2003-01-24,5.47666597366333
2003-01-27,5.416975975036621
2003-01-28,5.49159049987793
2003-01-29,5.569933891296387
2003-01-30,5.398322582244873
2003-01-31,5.390862464904785
2003-02-03,5.439359188079834
2003-02-04,5.346090793609619
2003-02-05,5.327438831329346
2003-02-06,5.2975921630859375
2003-02-07,5.237900257110596
2003-02-10,5.293862342834473
2003-02-11,5.275209903717041
2003-02-12,5.204324722290039
2003-02-13,5.219248294830322
2003-02-14,5.383399963378906
2003-02-18,5.558741569519043
2003-02-19,5.5214362144470215
2003-02-20,5.435628414154053
2003-02-21,5.502780437469482
2003-02-24,5.409512996673584
2003-02-25,5.424435615539551
2003-02-26,5.282670497894287
2003-02-27,5.334898471832275
2003-02-28,5.416975975036621
2003-03-03,5.323708534240723
2003-03-04,5.264016151428223
2003-03-05,5.316246509552002
2003-03-06,5.249092102050781
2003-03-07,5.222980976104736
2003-03-10,5.114786148071289
2003-03-11,5.088672637939453
2003-03-12,5.155825138092041
2003-03-13,5.431898593902588
2003-03-14,5.450551986694336
2003-03-17,5.700507164001465
2003-03-18,5.726623058319092
2003-03-19,5.715428352355957
2003-03-20,5.707970142364502
2003-03-21,5.7937750816345215
2003-03-24,5.558741569519043
2003-03-25,5.637086868286133
2003-03-26,5.618434429168701
2003-03-27,5.5550079345703125
2003-03-28,5.484127044677734
2003-03-31,5.334898471832275
2003-04-01,5.398322582244873
2003-04-02,5.629626274108887
2003-04-03,5.61470365524292
2003-04-04,5.551280498504639
2003-04-07,5.566201686859131
2003-04-08,5.510242938995361
2003-04-09,5.390862464904785
2003-04-10,5.424435615539551
2003-04-11,5.3759379386901855
2003-04-14,5.506512641906738
2003-04-15,5.517704010009766
2003-04-16,5.558741569519043
2003-04-17,5.674391269683838
2003-04-21,5.652009010314941
2003-04-22,5.775122165679932
2003-04-23,5.872119903564453
2003-04-24,5.819889545440674
2003-04-25,5.711700916290283
2003-04-28,5.831083297729492
2003-04-29,5.890773773193359
2003-04-30,5.823622226715088
2003-05-01,5.879582405090332
2003-05-02,6.002696514129639
2003-05-05,5.987774848937988
2003-05-06,6.095963001251221
2003-05-07,6.021347999572754
2003-05-08,5.924351215362549
2003-05-09,6.088500499725342
2003-05-12,6.181768894195557
2003-05-13,6.1705780029296875
2003-05-14,6.148193836212158
2003-05-15,6.211611747741699
2003-05-16,6.155655384063721
2003-05-19,5.931812286376953
2003-05-20,5.943004131317139
2003-05-21,5.950464725494385
2003-05-22,6.013888359069824
2003-05-23,6.021347999572754
2003-05-27,6.178038120269775
2003-05-28,6.219073295593262
2003-05-29,6.233999729156494
2003-05-30,6.32353401184082
2003-06-02,6.289958477020264
2003-06-03,6.345920562744141
2003-06-04,6.480225086212158
2003-06-05,6.480225086212158
2003-06-06,6.416803359985352
2003-06-09,6.32353401184082
2003-06-10,6.4130706787109375
2003-06-11,6.454110622406006
2003-06-12,6.483956336975098
2003-06-13,6.342186450958252
2003-06-16,6.498877048492432
2003-06-17,6.528721332550049
2003-06-18,6.59214448928833
2003-06-19,6.543645858764648
2003-06-20,6.5361857414245605
2003-06-23,6.405610084533691
2003-06-24,6.379496097564697
2003-06-25,6.316074371337891
2003-06-26,6.435454368591309
2003-06-27,6.386955738067627
2003-06-30,6.36830472946167
2003-07-01,6.457839488983154
2003-07-02,6.59214448928833
2003-07-03,6.513799667358398
2003-07-07,6.737641334533691
2003-07-08,6.789872646331787
2003-07-09,6.782411098480225
2003-07-10,6.6257219314575195
2003-07-11,6.718987941741943
2003-07-14,6.748836040496826
2003-07-15,6.7600274085998535
2003-07-16,6.737641334533691
2003-07-17,6.5324530601501465
2003-07-18,6.547378063201904
2003-07-21,6.40187931060791
2003-07-22,6.5399169921875
2003-07-23,6.5772199630737305
2003-07-24,6.483956336975098
2003-07-25,6.621992588043213
2003-07-28,6.633181571960449
2003-07-29,6.569761276245117
2003-07-30,6.521262168884277
2003-07-31,6.566028594970703
2003-08-01,6.5324530601501465
2003-08-04,6.588415145874023
2003-08-05,6.4242634773254395
2003-08-06,6.364571571350098
2003-08-07,6.345920562744141
2003-08-08,6.3384552001953125
2003-08-11,6.36830472946167
2003-08-12,6.46530294418335
2003-08-13,6.454110622406006
2003-08-14,6.510071277618408
2003-08-15,6.480225086212158
2003-08-18,6.670492649078369
2003-08-19,6.7600274085998535
2003-08-20,6.722723007202148
2003-08-21,6.786142349243164
2003-08-22,6.774949550628662
2003-08-25,6.7339091300964355
2003-08-26,6.771219253540039
2003-08-27,6.815986633300781
2003-08-28,6.857024669647217
2003-08-29,6.879411220550537
2003-09-02,7.028634071350098
2003-09-03,7.10325288772583
2003-09-04,7.170403957366943
2003-09-05,7.13309907913208
2003-09-08,7.263673305511475
2003-09-09,7.185328006744385
2003-09-10,6.972677230834961
2003-09-11,7.054751873016357
2003-09-12,7.062213897705078
2003-09-15,7.021174430847168
2003-09-16,7.200250148773193
