date,VEU
2008-11-24,17.681955337524414
2008-11-25,17.78837013244629
2008-11-26,18.1016902923584
2008-11-28,18.06621551513672
2008-12-01,16.64740562438965
2008-12-02,17.344989776611328
2008-12-03,17.587366104125977
2008-12-04,16.948909759521484
2008-12-05,17.32134246826172
2008-12-08,18.208101272583008
2008-12-09,18.02482795715332
2008-12-10,18.562808990478516
2008-12-11,18.480037689208984
2008-12-12,18.621925354003906
2008-12-15,18.64556312561035
2008-12-16,19.75106430053711
2008-12-17,19.591442108154297
2008-12-18,19.0239200592041
2008-12-19,18.722421646118164
2008-12-22,18.621925354003906
2008-12-23,18.456396102905273
2008-12-24,18.68379783630371
2008-12-26,18.74444007873535
2008-12-29,18.774761199951172
2008-12-30,19.344802856445312
2008-12-31,19.59949493408203
2009-01-02,19.98759651184082
2009-01-05,19.738969802856445
2009-01-06,19.993663787841797
2009-01-07,19.472137451171875
2009-01-08,19.720775604248047
2009-01-09,19.096172332763672
2009-01-12,18.556453704833984
2009-01-13,18.38665008544922
2009-01-14,17.555858612060547
2009-01-15,17.610437393188477
2009-01-16,17.80449104309082
2009-01-20,16.476436614990234
2009-01-21,17.319355010986328
2009-01-22,16.858474731445312
2009-01-23,16.828155517578125
2009-01-26,17.082853317260742
2009-01-27,17.39212417602539
2009-01-28,18.02280044555664
2009-01-29,17.185945510864258
2009-01-30,17.05253028869629
2009-02-02,16.828155517578125
2009-02-03,17.33148193359375
2009-02-04,17.301166534423828
2009-02-05,17.87725830078125
2009-02-06,18.089515686035156
2009-02-09,18.01673126220703
2009-02-10,17.12530517578125
2009-02-11,17.270843505859375
2009-02-12,17.319355010986328
2009-02-13,17.11317253112793
2009-02-17,16.094390869140625
2009-02-18,16.10045051574707
2009-02-19,16.033742904663086
2009-02-20,15.89427661895752
2009-02-23,15.348494529724121
2009-02-24,15.89427661895752
2009-02-25,15.639570236206055
2009-02-26,15.918521881103516
2009-02-27,15.481902122497559
2009-03-02,14.554078102111816
2009-03-03,14.505566596984863
2009-03-04,15.202947616577148
2009-03-05,14.529824256896973
2009-03-06,14.554078102111816
2009-03-09,14.317572593688965
2009-03-10,15.287843704223633
2009-03-11,15.445514678955078
2009-03-12,15.736599922180176
2009-03-13,15.863943099975586
2009-03-16,16.10045051574707
2009-03-17,16.452171325683594
2009-03-18,16.925182342529297
2009-03-19,16.882736206054688
2009-03-20,16.56739616394043
2009-03-23,17.93183708190918
2009-03-24,17.33148193359375
2009-03-25,17.62256622314453
2009-03-26,17.895456314086914
2009-03-27,17.34967803955078
2009-03-30,16.65835952758789
2009-03-31,17.05253028869629
2009-04-01,17.531604766845703
2009-04-02,18.392715454101562
2009-04-03,18.4897403717041
2009-04-06,18.16228485107422
2009-04-07,17.816619873046875
2009-04-08,17.968229293823242
2009-04-09,18.550390243530273
2009-04-13,18.70199203491211
2009-04-14,18.568584442138672
2009-04-15,18.811153411865234
2009-04-16,18.97488021850586
2009-04-17,18.89604949951172
2009-04-20,18.107698440551758
2009-04-21,18.483686447143555
2009-04-22,18.344202041625977
2009-04-23,18.80508804321289
2009-04-24,19.132551193237305
2009-04-27,18.78082847595215
2009-04-28,18.617090225219727
2009-04-29,19.235645294189453
2009-04-30,19.30841636657715
2009-05-01,19.64801025390625
2009-05-04,20.545503616333008
2009-05-05,20.31507110595703
2009-05-06,20.86084747314453
2009-05-07,20.412094116210938
2009-05-08,21.33991813659668
2009-05-11,20.763818740844727
2009-05-12,20.933622360229492
2009-05-13,20.18164825439453
2009-05-14,20.448486328125
2009-05-15,20.242298126220703
2009-05-18,21.16407012939453
2009-05-19,21.364177703857422
2009-05-20,21.443012237548828
2009-05-21,21.285337448120117
2009-05-22,21.443012237548828
2009-05-26,21.81292724609375
2009-05-27,21.491525650024414
2009-05-28,21.770477294921875
2009-05-29,22.23741912841797
2009-06-01,22.746814727783203
2009-06-02,22.928743362426758
2009-06-03,22.128267288208008
2009-06-04,22.401151657104492
2009-06-05,22.20709800720215
2009-06-08,22.091882705688477
2009-06-09,22.24955177307129
2009-06-10,22.401151657104492
2009-06-11,22.783203125
2009-06-12,22.55276107788086
2009-06-15,21.806865692138672
2009-06-16,21.57642364501953
2009-06-17,21.479393005371094
2009-06-18,21.521848678588867
2009-06-19,21.903894424438477
2009-06-22,21.006391525268555
2009-06-23,21.24288558959961
2009-06-24,21.46727180480957
2009-06-25,21.85538101196289
2009-06-26,21.885696411132812
2009-06-29,22.00091552734375
2009-06-30,21.77654457092285
2009-07-01,22.164655685424805
2009-07-02,21.49759292602539
2009-07-06,21.509721755981445
2009-07-07,20.97606658935547
2009-07-08,20.87904930114746
2009-07-09,21.133737564086914
2009-07-10,20.963937759399414
2009-07-13,21.255023956298828
2009-07-14,21.412689208984375
2009-07-15,22.19497299194336
2009-07-16,22.395092010498047
2009-07-17,22.407215118408203
2009-07-20,22.934803009033203
2009-07-21,22.94693946838379
2009-07-22,23.031827926635742
2009-07-23,23.5169620513916
2009-07-24,23.5533447265625
2009-07-27,23.7049560546875
2009-07-28,23.577619552612305
2009-07-29,23.298656463623047
2009-07-30,23.78380012512207
2009-07-31,24.086999893188477
2009-08-03,24.741939544677734
2009-08-04,24.602462768554688
2009-08-05,24.5539493560791
2009-08-06,24.347759246826172
2009-08-07,24.46904182434082
2009-08-10,24.20828628540039
2009-08-11,23.88688087463379
2009-08-12,24.226478576660156
2009-08-13,24.560014724731445
2009-08-14,24.420536041259766
2009-08-17,23.43813133239746
2009-08-18,23.92932891845703
2009-08-19,24.086999893188477
2009-08-20,24.372018814086914
2009-08-21,24.78438949584961
2009-08-24,24.83289909362793
2009-08-25,25.02695083618164
2009-08-26,24.88141632080078
2009-08-27,25.014833450317383
2009-08-28,25.039087295532227
2009-08-31,24.79044532775879
2009-09-01,24.20828628540039
2009-09-02,24.262859344482422
2009-09-03,24.523618698120117
2009-09-04,24.93598747253418
2009-09-08,25.45144271850586
2009-09-09,25.645492553710938
2009-09-10,25.924455642700195
2009-09-11,25.882009506225586
2009-09-14,25.930517196655273
2009-09-15,26.039669036865234
2009-09-16,26.57938575744629
2009-09-17,26.391393661499023
2009-09-18,26.427776336669922
2009-09-21,26.2094669342041
2009-09-22,26.591516494750977
2009-09-23,26.300439834594727
2009-09-24,25.90625762939453
2009-09-25,25.857757568359375
2009-09-28,26.215526580810547
2009-09-29,26.10032844543457
2009-09-30,26.197338104248047
2009-10-01,25.415063858032227
2009-10-02,25.22707176208496
2009-10-05,25.645492553710938
2009-10-06,26.088191986083984
2009-10-07,26.094249725341797
2009-10-08,26.536937713623047
2009-10-09,26.500551223754883
2009-10-12,26.68248176574707
2009-10-13,26.652158737182617
2009-10-14,27.34347915649414
2009-10-15,27.385923385620117
2009-10-16,27.04026985168457
2009-10-19,27.470821380615234
2009-10-20,27.246448516845703
2009-10-21,27.094852447509766
2009-10-22,27.361677169799805
2009-10-23,26.949304580688477
2009-10-26,26.561199188232422
2009-10-27,26.26405143737793
2009-10-28,25.408992767333984
2009-10-29,26.348947525024414
2009-10-30,25.36655616760254
2009-11-02,25.633371353149414
2009-11-03,25.572729110717773
2009-11-04,25.924455642700195
2009-11-05,26.336822509765625
2009-11-06,26.34288787841797
2009-11-09,27.149425506591797
2009-11-10,27.07664680480957
2009-11-11,27.131235122680664
2009-11-12,26.694610595703125
2009-11-13,27.058462142944336
2009-11-16,27.507213592529297
2009-11-17,27.410179138183594
2009-11-18,27.240386962890625
2009-11-19,26.791648864746094
2009-11-20,26.68248176574707
2009-11-23,27.119108200073242
2009-11-24,26.97355842590332
2009-11-25,27.361677169799805
2009-11-27,26.43991470336914
2009-11-30,26.597583770751953
2009-12-01,27.34347915649414
2009-12-02,27.404115676879883
2009-12-03,27.264646530151367
2009-12-04,27.210067749023438
2009-12-07,27.100902557373047
2009-12-08,26.61577033996582
2009-12-09,26.640037536621094
2009-12-10,26.749195098876953
2009-12-11,26.749195098876953
2009-12-14,26.931108474731445
2009-12-15,26.718862533569336
2009-12-16,26.918989181518555
2009-12-17,26.385332107543945
2009-12-18,26.34288787841797
2009-12-21,26.452041625976562
2009-12-22,26.652158737182617
2009-12-23,26.888671875
2009-12-24,27.05750274658203
2009-12-28,27.10079574584961
2009-12-29,27.156455993652344
2009-12-30,27.06368637084961
2009-12-31,26.970918655395508
2010-01-04,27.805837631225586
2010-01-05,27.799657821655273
2010-01-06,27.923341751098633
2010-01-07,27.756362915039062
2010-01-08,28.0346622467041
2010-01-11,27.935699462890625
2010-01-12,27.805837631225586
2010-01-13,28.028488159179688
2010-01-14,28.102691650390625
2010-01-15,27.7192440032959
2010-01-19,28.05322265625
2010-01-20,27.3172664642334
2010-01-21,26.618410110473633
2010-01-22,26.173105239868164
2010-01-25,26.42667579650879
2010-01-26,26.228775024414062
2010-01-27,26.142181396484375
2010-01-28,25.77730369567871
2010-01-29,25.41859245300293
2010-02-01,25.999942779541016
2010-02-02,26.290613174438477
2010-02-03,26.111265182495117
2010-02-04,24.923826217651367
2010-02-05,24.63315200805664
2010-02-08,24.459985733032227
2010-02-09,25.21449851989746
2010-02-10,25.04133415222168
2010-02-11,25.40622901916504
2010-02-12,25.053699493408203
2010-02-16,25.7896728515625
2010-02-17,25.69689178466797
2010-02-18,25.99375343322754
2010-02-19,25.863874435424805
2010-02-22,25.870071411132812
2010-02-23,25.455686569213867
2010-02-24,25.635051727294922
2010-02-25,25.51753807067871
2010-02-26,25.7525577545166
2010-03-01,26.03087043762207
2010-03-02,26.228775024414062
2010-03-03,26.439044952392578
2010-03-04,26.340089797973633
2010-03-05,26.90288543701172
2010-03-08,26.94618034362793
2010-03-09,26.909069061279297
2010-03-10,27.06368637084961
2010-03-11,27.119348526000977
2010-03-12,27.230663299560547
2010-03-15,27.02039337158203
2010-03-16,27.37909698486328
2010-03-17,27.570823669433594
2010-03-18,27.360546112060547
2010-03-19,27.088428497314453
2010-03-22,27.212116241455078
2010-03-23,27.403839111328125
2010-03-24,26.977102279663086
2010-03-25,26.93380355834961
2010-03-26,27.1131534576416
2010-03-29,27.465679168701172
2010-03-30,27.48423957824707
2010-03-31,27.48423957824707
2010-04-01,28.009933471679688
2010-04-05,28.1274356842041
2010-04-06,28.108888626098633
2010-04-07,27.85530662536621
2010-04-08,27.867687225341797
2010-04-09,28.195470809936523
2010-04-12,28.207828521728516
2010-04-13,28.170724868774414
2010-04-14,28.560361862182617
2010-04-15,28.486135482788086
2010-04-16,27.842945098876953
2010-04-19,27.750173568725586
2010-04-20,28.0161075592041
2010-04-21,27.805837631225586
2010-04-22,27.682147979736328
2010-04-23,27.892423629760742
2010-04-26,27.88004493713379
2010-04-27,26.834857940673828
2010-04-28,26.834857940673828
2010-04-29,27.360546112060547
2010-04-30,27.00184440612793
2010-05-03,27.16883087158203
2010-05-04,26.092708587646484
2010-05-05,25.573198318481445
2010-05-06,24.348657608032227
2010-05-07,24.484710693359375
2010-05-10,26.105073928833008
2010-05-11,25.703079223632812
2010-05-12,26.02467918395996
2010-05-13,25.69072151184082
2010-05-14,25.004220962524414
2010-05-17,25.004220962524414
2010-05-18,24.47234535217285
2010-05-19,24.459985733032227
2010-05-20,23.48900032043457
2010-05-21,24.070344924926758
2010-05-24,23.532297134399414
2010-05-25,23.445707321166992
2010-05-26,23.204509735107422
2010-05-27,24.453798294067383
2010-05-28,24.0579891204834
2010-06-01,23.736385345458984
2010-06-02,24.441431045532227
2010-06-03,24.404315948486328
2010-06-04,23.427156448364258
2010-06-07,23.117929458618164
2010-06-08,23.569406509399414
2010-06-09,23.50755500793457
2010-06-10,24.361026763916016
2010-06-11,24.44761085510254
2010-06-14,24.552751541137695
2010-06-15,25.33201026916504
2010-06-16,25.294897079467773
2010-06-17,25.31344985961914
2010-06-18,25.338197708129883
2010-06-21,25.40622901916504
2010-06-22,25.07225227355957
2010-06-23,25.220685958862305
2010-06-24,24.800134658813477
2010-06-25,24.917638778686523
2010-06-28,24.79395294189453
2010-06-29,23.909555435180664
2010-06-30,23.736385345458984
2010-07-01,23.87244415283203
2010-07-02,23.9281063079834
2010-07-06,24.336284637451172
2010-07-07,25.028972625732422
2010-07-08,25.208301544189453
2010-07-09,25.362924575805664
2010-07-12,25.208301544189453
2010-07-13,25.659778594970703
2010-07-14,25.678333282470703
2010-07-15,25.764928817749023
2010-07-16,24.954742431640625
2010-07-19,25.146469116210938
2010-07-20,25.449522018432617
2010-07-21,25.02277374267578
2010-07-22,25.870071411132812
2010-07-23,26.12981605529785
2010-07-26,26.290613174438477
2010-07-27,26.302980422973633
2010-07-28,26.142181396484375
2010-07-29,26.247331619262695
2010-07-30,26.290613174438477
2010-08-02,27.14408302307129
2010-08-03,27.08223533630371
2010-08-04,27.13789939880371
2010-08-05,27.088428497314453
2010-08-06,27.119348526000977
2010-08-09,27.13789939880371
2010-08-10,26.915250778198242
2010-08-11,25.87625503540039
2010-08-12,25.85150146484375
2010-08-13,25.7896728515625
2010-08-16,25.956640243530273
2010-08-17,26.2658748626709
2010-08-18,26.321537017822266
2010-08-19,25.987573623657227
2010-08-20,25.734004974365234
2010-08-23,25.678333282470703
2010-08-24,25.21449851989746
2010-08-25,25.251605987548828
2010-08-26,25.220685958862305
2010-08-27,25.727819442749023
2010-08-30,25.362924575805664
2010-08-31,25.387670516967773
2010-09-01,26.216400146484375
2010-09-02,26.432865142822266
2010-09-03,26.674072265625
2010-09-07,26.340089797973633
2010-09-08,26.519445419311523
2010-09-09,26.729717254638672
2010-09-10,26.822492599487305
2010-09-13,27.3358154296875
2010-09-14,27.440954208374023
2010-09-15,27.465679168701172
2010-09-16,27.403839111328125
2010-09-17,27.2059268951416
2010-09-20,27.67595672607422
2010-09-21,27.657411575317383
2010-09-22,27.67595672607422
2010-09-23,27.385272979736328
2010-09-24,28.08414077758789
2010-09-27,27.96044158935547
2010-09-28,28.16452980041504
2010-09-29,28.13361930847168
2010-09-30,28.07795524597168
2010-10-01,28.381000518798828
2010-10-04,28.071773529052734
2010-10-05,28.7891845703125
2010-10-06,28.956172943115234
2010-10-07,28.857219696044922
2010-10-08,29.07367706298828
2010-10-11,29.03656768798828
2010-10-12,28.99327278137207
2010-10-13,29.333415985107422
2010-10-14,29.42618751525879
2010-10-15,29.351987838745117
2010-10-18,29.407642364501953
2010-10-19,28.696399688720703
2010-10-20,29.215913772583008
2010-10-21,29.079858779907227
2010-10-22,29.154075622558594
2010-10-25,29.253023147583008
2010-10-26,29.123146057128906
2010-10-27,28.820096969604492
2010-10-28,29.104598999023438
2010-10-29,29.086042404174805
2010-11-01,29.104598999023438
2010-11-02,29.51277732849121
2010-11-03,29.67976188659668
2010-11-04,30.409542083740234
2010-11-05,30.25492286682129
2010-11-08,30.11886978149414
2010-11-09,29.809640884399414
2010-11-10,29.939510345458984
2010-11-11,29.685943603515625
2010-11-12,29.345787048339844
2010-11-15,29.327238082885742
2010-11-16,28.603633880615234
