date,XLF
2001-04-18,13.69678783416748
2001-04-19,13.77077865600586
2001-04-20,13.534028053283691
2001-04-23,13.366337776184082
2001-04-24,13.297284126281738
2001-04-25,13.44031810760498
2001-04-26,13.494575500488281
2001-04-27,13.785573959350586
2001-04-30,13.563628196716309
2001-05-01,13.677066802978516
2001-05-02,13.785573959350586
2001-05-03,13.79050064086914
2001-05-04,13.958197593688965
2001-05-07,13.869426727294922
2001-05-08,13.726387977600098
2001-05-09,13.711591720581055
2001-05-10,13.716522216796875
2001-05-11,13.588289260864258
2001-05-14,13.701723098754883
2001-05-15,13.785573959350586
2001-05-16,14.155499458312988
2001-05-17,14.081513404846191
2001-05-18,14.00258731842041
2001-05-21,14.199875831604004
2001-05-22,14.342920303344727
2001-05-23,14.28372573852539
2001-05-24,14.33798599243164
2001-05-25,14.145622253417969
2001-05-29,14.155499458312988
2001-05-30,14.03711986541748
2001-05-31,14.160426139831543
2001-06-01,14.135764122009277
2001-06-04,14.249211311340332
2001-06-05,14.31332015991211
2001-06-06,14.204809188842773
2001-06-07,14.111104965209961
2001-06-08,14.027250289916992
2001-06-11,13.894086837768555
2001-06-12,13.93847942352295
2001-06-13,13.82503604888916
2001-06-14,13.583355903625488
2001-06-15,13.653145790100098
2001-06-18,13.68780517578125
2001-06-19,13.811567306518555
2001-06-20,13.885824203491211
2001-06-21,14.445223808288574
2001-06-22,14.257096290588379
2001-06-25,14.143239974975586
2001-06-26,13.965038299560547
2001-06-27,13.969976425170898
2001-06-28,14.153139114379883
2001-06-29,14.059083938598633
2001-07-02,14.232343673706055
2001-07-03,14.222442626953125
2001-07-05,14.133344650268555
2001-07-06,13.846214294433594
2001-07-09,13.890769004821777
2001-07-10,13.5541410446167
2001-07-11,13.529394149780273
2001-07-12,13.767010688781738
2001-07-13,13.930381774902344
2001-07-16,13.732358932495117
2001-07-17,14.014533042907715
2001-07-18,13.935332298278809
2001-07-19,13.841261863708496
2001-07-20,13.776914596557617
2001-07-23,13.702656745910645
2001-07-24,13.524442672729492
2001-07-25,13.62839412689209
2001-07-26,13.73730754852295
2001-07-27,13.81651496887207
2001-07-30,13.771960258483887
2001-07-31,13.925424575805664
2001-08-01,13.984825134277344
2001-08-02,13.965038299560547
2001-08-03,14.024426460266113
2001-08-06,13.821466445922852
2001-08-07,13.969976425170898
2001-08-08,13.68780517578125
2001-08-09,13.752159118652344
2001-08-10,13.762065887451172
2001-08-13,13.74720573425293
2001-08-14,13.752159118652344
2001-08-15,13.697702407836914
2001-08-16,13.658109664916992
2001-08-17,13.4551362991333
2001-08-20,13.5888032913208
2001-08-21,13.42048168182373
2001-08-22,13.479891777038574
2001-08-23,13.484837532043457
2001-08-24,13.519492149353027
2001-08-27,13.385834693908691
2001-08-28,13.172966957092285
2001-08-29,13.054158210754395
2001-08-30,12.96505069732666
2001-08-31,13.004651069641113
2001-09-04,12.950200080871582
2001-09-05,12.870992660522461
2001-09-06,12.573967933654785
2001-09-07,12.326448440551758
2001-09-10,12.351202011108398
2001-09-17,11.806661605834961
2001-09-18,11.658147811889648
2001-09-19,11.573988914489746
2001-09-20,11.064105033874512
2001-09-21,10.889575004577637
2001-09-24,11.456427574157715
2001-09-25,11.64040470123291
2001-09-26,11.75476360321045
2001-09-27,11.94869327545166
2001-09-28,12.27189826965332
2001-10-01,12.237096786499023
2001-10-02,12.406158447265625
2001-10-03,12.60505199432373
2001-10-04,12.505600929260254
2001-10-05,12.162507057189941
2001-10-08,11.88902473449707
2001-10-09,11.988471984863281
2001-10-10,12.1774263381958
2001-10-11,12.371349334716797
2001-10-12,12.1774263381958
2001-10-15,12.232121467590332
2001-10-16,12.431021690368652
2001-10-17,12.306706428527832
2001-10-18,12.291788101196289
2001-10-19,12.092891693115234
2001-10-22,12.386266708374023
2001-10-23,12.41610336303711
2001-10-24,12.371349334716797
2001-10-25,12.53543472290039
2001-10-26,12.67963695526123
2001-10-29,12.232121467590332
2001-10-30,12.20726203918457
2001-10-31,12.097867965698242
2001-11-01,12.296770095825195
2001-11-02,12.361398696899414
2001-11-05,12.62992000579834
2001-11-06,12.784063339233398
2001-11-07,12.83378791809082
2001-11-08,12.87356185913086
2001-11-09,12.789027214050293
2001-11-12,12.729363441467285
2001-11-13,13.072457313537598
2001-11-14,13.047590255737305
2001-11-15,12.968037605285645
2001-11-16,12.903398513793945
2001-11-19,13.16693115234375
2001-11-20,13.092347145080566
2001-11-21,12.97797966003418
2001-11-23,13.1768798828125
2001-11-26,13.246495246887207
2001-11-27,13.276334762573242
2001-11-28,12.878531455993652
2001-11-29,13.017762184143066
2001-11-30,12.883500099182129
2001-12-03,12.704500198364258
2001-12-04,12.878531455993652
2001-12-05,13.057535171508789
2001-12-06,13.226598739624023
2001-12-07,13.137104034423828
2001-12-10,12.928262710571289
2001-12-11,13.002840995788574
2001-12-12,12.95312213897705
2001-12-13,12.749250411987305
2001-12-14,12.67963695526123
2001-12-17,12.853677749633789
2001-12-18,12.973013877868652
2001-12-19,13.226598739624023
2001-12-20,13.17190933227539
2001-12-21,13.079520225524902
2001-12-24,13.069528579711914
2001-12-26,13.129460334777832
2001-12-27,13.119461059570312
2001-12-28,13.259300231933594
2001-12-31,13.134452819824219
2002-01-02,13.119461059570312
2002-01-03,13.209364891052246
2002-01-04,13.3841552734375
2002-01-07,13.349200248718262
2002-01-08,13.16441822052002
2002-01-09,13.234332084655762
2002-01-10,13.1843900680542
2002-01-11,13.109477043151855
2002-01-14,13.009599685668945
2002-01-15,13.294257164001465
2002-01-16,13.129460334777832
2002-01-17,13.254310607910156
2002-01-18,13.204365730285645
2002-01-22,13.159424781799316
2002-01-23,13.219354629516602
2002-01-24,13.234332084655762
2002-01-25,13.319231033325195
2002-01-28,13.1843900680542
2002-01-29,12.61007308959961
2002-01-30,12.769880294799805
2002-01-31,12.984628677368164
2002-02-01,12.824822425842285
2002-02-04,12.360367774963379
2002-02-05,12.360367774963379
2002-02-06,12.185572624206543
2002-02-07,12.300439834594727
2002-02-08,12.625051498413086
2002-02-11,12.7349214553833
2002-02-12,12.590096473693848
2002-02-13,12.844792366027832
2002-02-14,12.819826126098633
2002-02-15,12.620061874389648
2002-02-19,12.275469779968262
2002-02-20,12.505189895629883
2002-02-21,12.360367774963379
2002-02-22,12.285456657409668
2002-02-25,12.600085258483887
2002-02-26,12.590096473693848
2002-02-27,12.71994400024414
2002-02-28,12.759893417358398
2002-03-01,12.934686660766602
2002-03-04,13.374167442321777
2002-03-05,13.3841552734375
2002-03-06,13.608890533447266
2002-03-07,13.489030838012695
2002-03-08,13.548965454101562
2002-03-11,13.628868103027344
2002-03-12,13.633857727050781
2002-03-13,13.50900936126709
2002-03-14,13.543968200683594
2002-03-15,13.829577445983887
2002-03-18,13.799511909484863
2002-03-19,13.794503211975098
2002-03-20,13.5790376663208
2002-03-21,13.584051132202148
2002-03-22,13.5790376663208
2002-03-25,13.363582611083984
2002-03-26,13.528928756713867
2002-03-27,13.704312324523926
2002-03-28,13.604087829589844
2002-04-01,13.5790376663208
2002-04-02,13.629146575927734
2002-04-03,13.42872142791748
2002-04-04,13.54897403717041
2002-04-05,13.61411190032959
2002-04-08,13.654202461242676
2002-04-09,13.739386558532715
2002-04-10,13.789488792419434
2002-04-11,13.448761940002441
2002-04-12,13.619126319885254
2002-04-15,13.443746566772461
2002-04-16,13.719344139099121
2002-04-17,13.75441837310791
2002-04-18,13.75441837310791
2002-04-19,13.729361534118652
2002-04-22,13.543967247009277
2002-04-23,13.478822708129883
2002-04-24,13.393646240234375
2002-04-25,13.268376350402832
2002-04-26,13.218270301818848
2002-04-29,13.103018760681152
2002-04-30,13.258349418640137
2002-05-01,13.348548889160156
2002-05-02,13.478822708129883
2002-05-03,13.413690567016602
2002-05-06,13.103018760681152
2002-05-07,13.042898178100586
2002-05-08,13.42872142791748
2002-05-09,13.268376350402832
2002-05-10,13.098013877868652
2002-05-13,13.333513259887695
2002-05-14,13.53895378112793
2002-05-15,13.473812103271484
2002-05-16,13.634156227111816
2002-05-17,13.694290161132812
2002-05-20,13.458778381347656
2002-05-21,13.333513259887695
2002-05-22,13.358569145202637
2002-05-23,13.50387954711914
2002-05-24,13.413690567016602
2002-05-28,13.27338981628418
2002-05-29,13.268376350402832
2002-05-30,13.2132568359375
2002-05-31,13.218270301818848
2002-06-03,12.957721710205078
2002-06-04,12.872529029846191
2002-06-05,12.997797966003418
2002-06-06,12.717199325561523
2002-06-07,12.757284164428711
2002-06-10,12.827434539794922
2002-06-11,12.601946830749512
2002-06-12,12.672102928161621
2002-06-13,12.376472473144531
2002-06-14,12.491716384887695
2002-06-17,13.05291748046875
2002-06-18,13.07796573638916
2002-06-19,12.9527006149292
2002-06-20,12.692144393920898
2002-06-21,12.552225112915039
2002-06-24,12.587453842163086
2002-06-25,12.466667175292969
2002-06-26,12.230118751525879
2002-06-27,12.491832733154297
2002-06-28,12.65287971496582
2002-07-01,12.391173362731934
2002-07-02,12.220051765441895
2002-07-03,12.084162712097168
2002-07-05,12.547195434570312
2002-07-08,12.481767654418945
2002-07-09,12.154624938964844
2002-07-10,11.767083168029785
2002-07-11,11.928138732910156
2002-07-12,11.751982688903809
2002-07-15,11.751982688903809
2002-07-16,11.5154390335083
2002-07-17,11.444973945617676
2002-07-18,11.047368049621582
2002-07-19,10.810821533203125
2002-07-22,10.443412780761719
2002-07-23,9.84952449798584
2002-07-24,10.443412780761719
2002-07-25,10.367918014526367
2002-07-26,10.684993743896484
2002-07-29,11.399681091308594
2002-07-30,11.42484188079834
2002-07-31,11.601000785827637
2002-08-01,11.314117431640625
2002-08-02,11.027236938476562
2002-08-05,10.594401359558105
2002-08-06,10.94167423248291
2002-08-07,11.082603454589844
2002-08-08,11.661388397216797
2002-08-09,11.762053489685059
2002-08-12,11.631194114685059
2002-08-13,11.354379653930664
2002-08-14,11.807347297668457
2002-08-15,11.9533109664917
2002-08-16,11.867751121520996
2002-08-19,12.169717788696289
2002-08-20,12.003630638122559
2002-08-21,12.028800010681152
2002-08-22,12.169717788696289
2002-08-23,11.913039207458496
2002-08-26,12.089191436767578
2002-08-27,11.978466033935547
2002-08-28,11.782187461853027
2002-08-29,11.792247772216797
2002-08-30,11.81741714477539
2002-09-03,11.238622665405273
2002-09-04,11.450007438659668
2002-09-05,11.278882026672363
2002-09-06,11.450007438659668
2002-09-09,11.631194114685059
2002-09-10,11.560733795166016
2002-09-11,11.4953031539917
2002-09-12,11.17319107055664
2002-09-13,11.258758544921875
2002-09-16,11.23359489440918
2002-09-17,10.992010116577148
2002-09-18,10.901413917541504
2002-09-19,10.523945808410645
2002-09-20,10.474349975585938
2002-09-23,10.479412078857422
2002-09-24,10.277009963989258
2002-09-25,10.479412078857422
2002-09-26,10.783012390136719
2002-09-27,10.449049949645996
2002-09-30,10.459172248840332
2002-10-01,10.90445613861084
2002-10-02,10.469287872314453
2002-10-03,10.049307823181152
2002-10-04,9.771000862121582
2002-10-07,9.462337493896484
2002-10-08,9.826661109924316
2002-10-09,9.411736488342285
2002-10-10,9.907623291015625
2002-10-11,10.428810119628906
2002-10-14,10.504712104797363
2002-10-15,11.258663177490234
2002-10-16,11.05626106262207
2002-10-17,11.385170936584473
2002-10-18,11.375046730041504
2002-10-21,11.56226634979248
2002-10-22,11.45600700378418
2002-10-23,11.461063385009766
2002-10-24,11.253602027893066
2002-10-25,11.536968231201172
2002-10-28,11.506607055664062
2002-10-29,11.38010311126709
2002-10-30,11.506607055664062
2002-10-31,11.415518760681152
2002-11-01,11.577452659606934
2002-11-04,11.673592567443848
2002-11-05,11.714067459106445
2002-11-06,11.73936939239502
2002-11-07,11.31432056427002
2002-11-08,11.253602027893066
2002-11-11,11.132165908813477
2002-11-12,11.248538970947266
2002-11-13,11.19288158416748
2002-11-14,11.531907081604004
2002-11-15,11.638172149658203
2002-11-18,11.435765266418457
2002-11-19,11.440823554992676
2002-11-20,11.729247093200684
2002-11-21,12.007558822631836
2002-11-22,11.926599502563477
2002-11-25,11.906350135803223
2002-11-26,11.582511901855469
2002-11-27,11.941777229309082
2002-11-29,11.840568542480469
2002-12-02,11.840568542480469
2002-12-03,11.668533325195312
2002-12-04,11.668533325195312
2002-12-05,11.46612548828125
2002-12-06,11.557204246520996
2002-12-09,11.334567070007324
2002-12-10,11.506607055664062
2002-12-11,11.51672649383545
2002-12-12,11.46612548828125
2002-12-13,11.334567070007324
2002-12-16,11.65841293334961
2002-12-17,11.60274887084961
2002-12-18,11.385170936584473
2002-12-19,11.283957481384277
2002-12-20,11.529833793640137
2002-12-23,11.504376411437988
2002-12-24,11.402571678161621
2002-12-26,11.366929054260254
2002-12-27,11.158226013183594
2002-12-30,11.239672660827637
2002-12-31,11.19895076751709
2003-01-02,11.60618782043457
2003-01-03,11.596007347106934
2003-01-06,11.987972259521484
2003-01-07,11.85561752319336
2003-01-08,11.733449935913086
2003-01-09,11.967606544494629
2003-01-10,11.962514877319336
2003-01-13,11.998151779174805
2003-01-14,12.089780807495117
2003-01-15,11.911612510681152
2003-01-16,11.79452896118164
2003-01-17,11.758898735046387
2003-01-21,11.56546401977539
2003-01-22,11.382211685180664
2003-01-23,11.555278778076172
2003-01-24,11.112417221069336
2003-01-27,10.94443130493164
2003-01-28,11.102232933044434
2003-01-29,11.122594833374023
2003-01-30,10.842620849609375
2003-01-31,11.056422233581543
2003-02-03,11.081875801086426
2003-02-04,10.817166328430176
2003-02-05,10.715357780456543
2003-02-06,10.588103294372559
2003-02-07,10.516833305358887
2003-02-10,10.588103294372559
2003-02-11,10.440479278564453
2003-02-12,10.308130264282227
2003-02-13,10.384485244750977
2003-02-14,10.618643760681152
2003-02-18,10.786624908447266
2003-02-19,10.761178016662598
2003-02-20,10.659366607666016
2003-02-21,10.817166328430176
2003-02-24,10.5321044921875
2003-02-25,10.63391399383545
2003-02-26,10.511747360229492
2003-02-27,10.66445541381836
2003-02-28,10.715357780456543
2003-03-03,10.598286628723145
2003-03-04,10.44556713104248
2003-03-05,10.593194961547852
2003-03-06,10.44556713104248
2003-03-07,10.53719711303711
2003-03-10,10.155410766601562
2003-03-11,9.987428665161133
2003-03-12,10.002706527709961
2003-03-13,10.430298805236816
2003-03-14,10.476115226745605
2003-03-17,10.7968111038208
2003-03-18,10.857894897460938
2003-03-19,11.015695571899414
2003-03-20,11.030967712402344
2003-03-21,11.31066608428955
2003-03-24,10.916935920715332
2003-03-25,10.998753547668457
2003-03-26,10.947622299194336
2003-03-27,10.881150245666504
2003-03-28,10.87092113494873
2003-03-31,10.615256309509277
2003-04-01,10.896489143371582
2003-04-02,11.182832717895508
2003-04-03,11.131706237792969
2003-04-04,11.244193077087402
2003-04-07,11.285099029541016
2003-04-08,11.285099029541016
2003-04-09,11.126585960388184
2003-04-10,11.2186279296875
2003-04-11,11.213512420654297
2003-04-14,11.43850040435791
2003-04-15,11.632802963256836
2003-04-16,11.474292755126953
2003-04-17,11.678827285766602
2003-04-21,11.637921333312988
2003-04-22,11.995856285095215
2003-04-23,12.082777976989746
2003-04-24,11.83222770690918
2003-04-25,11.704397201538086
2003-04-28,11.908926963806152
2003-04-29,11.924267768859863
2003-04-30,11.949834823608398
2003-05-01,11.944721221923828
2003-05-02,12.133913040161133
2003-05-05,12.082777976989746
2003-05-06,12.174821853637695
2003-05-07,12.09812068939209
2003-05-08,11.960062980651855
2003-05-09,12.036760330200195
2003-05-12,12.174821853637695
2003-05-13,12.13902473449707
2003-05-14,12.133913040161133
2003-05-15,12.256632804870605
2003-05-16,12.287317276000977
2003-05-19,11.95494556427002
2003-05-20,11.965173721313477
2003-05-21,11.990741729736328
2003-05-22,12.026529312133789
2003-05-23,12.072551727294922
2003-05-27,12.292427062988281
2003-05-28,12.440715789794922
2003-05-29,12.307768821716309
2003-05-30,12.558316230773926
2003-06-02,12.67081356048584
2003-06-03,12.742399215698242
2003-06-04,12.92647647857666
2003-06-05,13.008296012878418
2003-06-06,12.998067855834961
2003-06-09,12.727059364318848
2003-06-10,12.834432601928711
2003-06-11,13.0287446975708
2003-06-12,13.003177642822266
2003-06-13,12.957159996032715
2003-06-16,13.274182319641113
2003-06-17,13.26906967163086
2003-06-18,13.1412353515625
2003-06-19,12.82932186126709
2003-06-20,12.868363380432129
2003-06-23,12.6680269241333
2003-06-24,12.739940643310547
2003-06-25,12.657746315002441
2003-06-26,12.765620231628418
2003-06-27,12.657746315002441
2003-06-30,12.611519813537598
2003-07-01,12.760490417480469
2003-07-02,12.919736862182617
2003-07-03,12.858085632324219
2003-07-07,13.078988075256348
2003-07-08,13.166318893432617
2003-07-09,13.145770072937012
2003-07-10,12.955698013305664
2003-07-11,13.13549518585205
2003-07-14,13.382075309753418
2003-07-15,13.310158729553223
2003-07-16,13.243378639221191
2003-07-17,13.022470474243164
2003-07-18,13.181723594665527
2003-07-21,13.02761459350586
2003-07-22,13.156044006347656
2003-07-23,13.114944458007812
2003-07-24,13.058441162109375
2003-07-25,13.36666202545166
2003-07-28,13.315290451049805
2003-07-29,13.171454429626465
2003-07-30,13.176586151123047
2003-07-31,13.161181449890137
2003-08-01,12.904328346252441
2003-08-04,12.919736862182617
2003-08-05,12.70911693572998
2003-08-06,12.883777618408203
2003-08-07,12.945418357849121
2003-08-08,13.007067680358887
2003-08-11,12.981377601623535
2003-08-12,13.13549518585205
2003-08-13,13.037897109985352
2003-08-14,13.161181449890137
2003-08-15,13.15090560913086
2003-08-18,13.166318893432617
2003-08-19,13.15090560913086
2003-08-20,13.120083808898926
2003-08-21,13.120083808898926
2003-08-22,12.868363380432129
2003-08-25,12.914595603942871
2003-08-26,12.940281867980957
2003-08-27,12.888911247253418
2003-08-28,12.945418357849121
2003-08-29,13.007067680358887
2003-09-02,13.238234519958496
2003-09-03,13.263921737670898
2003-09-04,13.207415580749512
2003-09-05,13.145770072937012
2003-09-08,13.274192810058594
2003-09-09,13.207415580749512
2003-09-10,12.991656303405762
2003-09-11,13.048166275024414
2003-09-12,13.068717002868652
2003-09-15,13.068717002868652
2003-09-16,13.222821235656738
2003-09-17,13.243378639221191
2003-09-18,13.561872482299805
